,cor_name,title,label
6443,와이팜,"와이팜, 공모가 1만 1000원 확정...오는 31일 코스닥 상장",neutral
6446,더네이쳐홀딩스,"(IPO플러스)더네이쳐홀딩스, 코스닥 상장 추진…""글로벌 아웃도어 시장 공략""",neutral
6447,더네이쳐홀딩스,[흥국증권 공모주] 더네이쳐홀딩스 : 국가의 패션 지형을 바꾸다,neutral
6448,더네이쳐홀딩스,비대면 소비 확대에 디지털 판매 채널 개척 나선 패션 업계,neutral
6449,더네이쳐홀딩스,"""제2의 SK바이오팜 찾자""…공모주에 몰리는 개미들",negative
6450,더네이쳐홀딩스,"""물 들어올때 배 띄워라""...코로나에도 하반기 IPO기업들 '몰려'",neutral
6451,제놀루션,"체외진단 의료기기 업체 제놀루션, 24일 코스닥 입성",neutral
6452,제놀루션,"""유전자 분석의 히든 챔피언""...제놀루션 공모에 투자자 관심 집중",neutral
6453,제놀루션,"제놀루션, 24일 코스닥 입성···""유전자 분야 글로벌 리더 자신""",neutral
6454,제놀루션,[IPO레이더]김기옥 제놀루션 대표 “분자진단 가치 무궁무진…글로벌 리더 도...,neutral
6455,제놀루션,"[포토] 체외진단 의료기기 기업 제놀루션, '유전자 분야' 글로벌 리더 도약할...",positive
6456,제놀루션,"제놀루션, 코스닥 상장 추진…""유전자 분야 글로벌 리더 도약""",positive
6457,제놀루션,"제놀루션, 24일 코스닥 이전 상장…“유전자 분야 글로벌 리더로 도약”",positive
6458,제놀루션,"[IPO 기자간담회] 제놀루션, 창사 이래 최대 매출 자신",positive
6459,제놀루션,[에너지경제신문 오프라인] 먼저 만나는 에너지경제신문 헤드라인 - 7월 10일,neutral
6460,제놀루션,[장외시황] 현대카드 1만4350원(-2.71%)ㆍ메디오젠 2만500원(+2.50%),neutral
6461,더네이쳐홀딩스,"더네이쳐홀딩스, 공모가 4만6000원 확정...상장후 시총3304억 전망",neutral
6462,더네이쳐홀딩스,"더네이쳐홀딩스, 공모가 4만6000원 확정…오는 27일 코스닥 상장",neutral
6463,더네이쳐홀딩스,"더네이쳐홀딩스, 공모가 4만6000원 확정…경쟁률 97.21대 1",neutral
6464,더네이쳐홀딩스,"더네이쳐홀딩스, 공모가 4만6000원 확정...15일~16일 일반청약",neutral
6465,더네이쳐홀딩스,"[로&스탁] 더네이쳐홀딩스, 공모가 46,000원 확정",neutral
6466,더네이쳐홀딩스,아웃도어 의류업체 더네이쳐홀딩스 공모가 4만6천원 확정,neutral
6467,더네이쳐홀딩스,"더네이쳐홀딩스, 공모가 4만6000원 확정",neutral
6468,더네이쳐홀딩스,"[더벨]실탄 채운 더네이쳐홀딩스, 글로벌 개척 닻 올렸다",positive
6469,더네이쳐홀딩스,제놀루션 공모가 1만4000원 확정···더네이쳐홀딩스는 4만6000원,neutral
6470,더네이쳐홀딩스,SK바이오팜이 달군 IPO시장…상장 주관사 1위 경쟁 뜨겁다,neutral
6471,더네이쳐홀딩스,"㈜더네이쳐홀딩스, 멸종 위기 동물 보호 위한 '그린티 캠페인' 등 친환경 캠페...",neutral
6472,더네이쳐홀딩스,"㈜더네이쳐홀딩스 서핑복합문화공간 '쏠티캐빈', 오픈 1주년 이벤트 실시",neutral
6473,더네이쳐홀딩스,SK바이오팜 이후 두 기업 모두 공모주 경쟁률 '1000대 1',neutral
6474,이엔드디,[IPO 열풍] ‘로또 맞자’...남은 공모주도 흥행예고,neutral
6475,이엔드디,"코넥스, 107개 종목 거래…거래대금 1위 ‘미코바이오메드’",neutral
6476,이엔드디,글로벌 전기차 시장 본격성장 시그널... 국내 2차전지 업계 기대UP,positive
6477,이엔드디,에이치엠씨아이비4호·이엔드디·와이팜 등 일반청약,neutral
6479,이엔드디,공모주 ‘단맛’ 본 동학개미들…”조금 비싸도” 과감한 베팅,neutral
6480,이엔드디,"""끌어모아 청약""..제2의 SK바이오팜 노리는 개미에 공모주 시장 들썩",negative
6481,이엔드디,SK바이오팜 다음은?… ‘로또 공모주’ 찾아 동학개미 줄섰다,neutral
6482,이엔드디,"'따상' 또 나올까..5G·2차전지 등판 ""물 만난 공모 시장""",neutral
6483,엠투아이,"엠투아이, 스마트팩토리솔루션 앞세워 코스닥 상장...오는 16~17일 청약",neutral
6484,이엔드디,"충주시, 노후지게차·굴삭기 신형엔진 무상교체 지원",neutral
6485,이엔드디,SK바이오팜 효과 공모주펀드로 뭉칫돈,negative
6486,이엔드디,제2의 SK바이오팜 누가 될까? 이번 주 2개 기업 청약 관심,neutral
6488,이엔드디,충주시 노후 지게차·굴삭기 신형엔진 무상교체,neutral
6489,이엔드디,[마켓인사이트]일반청약 '핫위크'…투자자들 관심 쏠려,neutral
6490,이엔드디,"코넥스, 110개 종목 거래…거래대금 1위 ‘미코바이오메드’",neutral
6492,이엔드디,"(뭉칫돈 몰리는 공모주)'하늘의 별따기' 공모주 배정, 증시급락땐 손실 우려",negative
6493,이엔드디,노후 지게차·굴삭기 엔진 무상교체,neutral
6494,엠투아이,엠투아이코퍼레이션 공모가 1만5천600원 확정,neutral
6495,엠투아이,"엠투아이코퍼레이션, 공모가 1만5600원 결정",neutral
6496,엠투아이,"엠투아이코퍼레이션, 공모가 1만5600원 결정",neutral
6497,엠투아이,"엠투아이코퍼레이션, 공모가 1만5600원 결정…16~17일 공모청약",neutral
6498,엠투아이,"스마트팩토리 '엠투아이', 해외 롱펀드 투심 잡았다",neutral
6499,엠투아이,"엠투아이코퍼레이션, 수요예측 경쟁률 61대 1..공모가 1만5600원",neutral
6500,엠투아이,"엠투아이코퍼레이션, 공모가 희망밴드 하단 1만5600원 결정",neutral
6501,엠투아이,"[마켓인사이트]엠투아이코퍼레이션, 공모가 1만5600원으로 확정",neutral
6502,엠투아이,"[로&스탁] 엠투아이코퍼레이션, 공모가 15,600원 결정",neutral
6503,엠투아이,솔트룩스·티에스아이·엠투아이코퍼레이션·에이프로·이지스밸류플러스리츠...,neutral
6504,엠투아이,"엠투아이코퍼레이션, 이달 말 코스닥 입성.. ""솔루션 사업 확대""",positive
6505,엠투아이,"엠투아이, 29일 코스닥 입성···""스마트팩토리 솔루션 기업 도약""",positive
6506,엠투아이,"엠투아이코퍼레이션, 29일 코스닥 입성",neutral
6507,엠투아이,"엠투아이코퍼레이션 ""IPO 통해 스마트팩토리솔루션 플랫폼 기업으로 도약""",neutral
6508,엠투아이,[흥국증권 공모주 ] 엠투아이코퍼레이션 : 국내 최초+최고의 스마트팩토리솔루...,neutral
6509,엠투아이,[IPO] 김정열 엠투아이코퍼레이션 대표 “코스닥 상장 계기로 투자 및 영업 확...,neutral
6510,엠투아이,"유진證 “엠투아이, 스마트팩토리 확대로 수혜 전망”",positive
6511,엠투아이,"이달 코스피 입성하는 엠투아이코퍼레이션...공모희망가, 최고 '1만8900원'",neutral
6512,엠투아이,SK바이오팜 이후 두 기업 모두 공모주 경쟁률 '1000대 1',neutral
6513,엠투아이,"미래대우, 소부장 IPO '두각'…경쟁사 앞서 간다",positive
6514,엠투아이,"엠투아이코퍼레이션, 공모가 1만5600원 확정...16~17일 일반청약 실시",neutral
6516,엠투아이,"'소마젠의 반전'…잇단 공모주 청약, 수요예측은 극과 극",neutral
6518,엠투아이,"[주목!e스몰캡]엠투아이코퍼레이션, 공장 자동화 바람타고 '성장'",positive
6519,엠투아이,대박 공모주 또 나올까..제놀루션 등 줄줄이 청약,neutral
6521,엠투아이,"[지난주 증권가 주요이슈]삼성전자, 2분기 잠정실적 '선방'...SK바이오팜, 코...",negative
6522,엠투아이,IPO 슈퍼위크…티에스아이 등 7社 일반청약,neutral
6523,엠투아이,"[알려株] 엠투아이코퍼레이션, 스마트팩토리 핵심 기술 보유",neutral
6527,이엔드디,"2차전지 對 5G, 어느 공모주 청약이 더 뜨거울까",neutral
6529,이엔드디,"코넥스, 116개 종목 거래…거래대금 1위 ‘미코바이오메드’",neutral
6531,엠투아이,SK바이오팜이 달군 IPO시장…상장 주관사 1위 경쟁 뜨겁다,neutral
6532,엠투아이,[시그널] 엠투아이코퍼 수요예측 돌입···코메스인베 최대 473억원 회수,neutral
6533,엠투아이,"[더벨]IMM인베스트, '오하임아이엔티' 전략 베팅 통했다",neutral
6535,이엔드디,"이엔드디, 공모가 1만4400원 확정..경쟁률 1168.7대 1",neutral
6536,이엔드디,이엔드디 공모가 1만4천400원 확정…경쟁률 1천168대 1,neutral
6537,이엔드디,"[마켓인]이엔드디, 공모가 1만4400원…21~22일 일반청약",neutral
6538,이엔드디,"이엔드디, 공모가 1만4400원 확정…경쟁률 1168.7대 1",neutral
6539,이엔드디,"이엔드디, 공모가 1만4400원 확정…1,168.7대 1 경쟁률 기록",neutral
6540,이엔드디,"이엔드디, 공모가 1만4400원으로 확정...오는 30일 코스닥 상장",neutral
6541,이엔드디,"'따상' 맛본 동학개미, 공모주 시장 대이동",neutral
6542,이엔드디,IPO시장서도 코스닥 기업들 인기몰이,neutral
6544,이엔드디,"코넥스, 110개 종목 거래…거래대금 1위 ‘미코바이오메드’",neutral
6545,이엔드디,"코넥스, 106개 종목 거래…거래대금 1위 ‘이엔드디’",neutral
6546,이엔드디,이엔드디 환경촉매 확대와 전구체 본격화,neutral
6547,이엔드디,"IBK證, 중소기업 특화전략 통했다..IB 활약 'UP'",positive
6548,이루다,"[FTA 활용 성공 사례(물류자동화시스템 W사)] 로컬수출 탈피, 직접수출 꿈을 ...",neutral
6549,이루다,"[강사의 서재] 저자 김동주(김단테)의 <절대수익 투자법칙> ""실전으로 증명하...",neutral
6550,와이팜,"[마켓인사이트]코스닥 새내기주 와이팜, IPO 발판으로 고객사 다변화 나선다",neutral
6551,와이팜,"유진투자증권 ""와이팜, 5G 단말기 출시 확대 수혜 기대""",positive
6552,와이팜,"'따상' 또 나올까..5G·2차전지 등판 ""물 만난 공모 시장""",neutral
6553,이루다,"이루다, 글로벌 유통 채널 구축에 성장 기대감↑-유진",positive
6554,이루다,"이루다, 안정적 글로벌 매출에 고부가가치 제품 부각-유진證",positive
6555,이루다,"이루다, 글로벌 매출에 성장 기대감-유진",positive
6556,이루다,"[더벨]이루다·한국파마, IPO 수요예측 출격",neutral
6557,이루다,"상장 앞둔 브랜드엑스코퍼레이션, 설립 2년만에 30배 성장",positive
6558,이루다,"저축은행, 모바일 앱 새이름 짓기 열풍…사명과 거리두기",neutral
6559,이루다,"펜토레이저, 기미·주근깨 등 칙칙한 피부 개선에 효과적",neutral
6560,이루다,[브레인 유튜브] 목표를 가지면 강해집니다,neutral
6561,이루다,"이루다, 수요예측 결과 최상단 9000원 확정",neutral
6562,이루다,"이루다, 공모가 최상단 9000원 확정",neutral
6563,이루다,"이루다, 공모가 최상단 9000원 확정",neutral
6564,이루다,"이루다, 수요예측결과 최상단 9000원 확정…내달 6일 코스닥 상장",neutral
6565,이루다,"[시그널] 미용의료기기 ‘이루다’ 수요예측 1,315대1···올해 최고",positive
6566,이루다,"[마켓인사이트]미용의료기기 업체 이루다, 수요예측 경쟁률 1317대 1... 역대...",negative
6567,이루다,"'미용의료기기' 이루다, 공모가 9000원…8월 상장 예정",neutral
6568,이루다,"희비 엇갈린 레깅스 양강…젝시믹스 웃고, 안다르 울고",neutral
6569,이루다,[카메라 뉴스] 충남 아산시 불교문화유적 유물을 찾아서,neutral
6570,이루다,J 갤러리 - 조민선 作 '어긋나고 끊어진',neutral
6571,와이팜,"유진證 ""와이팜, 5G 단말기 출시 확대 수혜 기대""",positive
6572,이루다,"[Hot-Line] ""이루다, 소모품 매출 비중 확대…지속적인 성장 기대""",positive
6573,이루다,"[마켓인사이트]이루다, 사업다각화로 전문의료기기 제조사로 도약",neutral
6574,이루다,"이루다, 신제품 장비 출시…""실적 성장 견인""",positive
6575,이루다,"이루다, 내년 상반기 출시 'VSLS 장비'로 실적 성장-SK증권",positive
6576,이루다,"해운대구 반여1동, ‘어르신 검정고시반’ 운영",neutral
6577,이루다,"파 한단, 고기 한점까지… 중고나라 위협하는 당근마켓의 비밀",neutral
6578,이루다,[오늘의 증시] 남영비비안ㆍ블루콤ㆍ셀레믹스 등,neutral
6579,와이팜,"[시그널] 와이팜 수요예측 흥행···공모가 1만1,000원",neutral
6580,와이팜,"와이팜, 공모가 1만1000원 확정…오는 21∼22일 청약",neutral
6581,와이팜,"[마켓인사이트]와이팜, 공모가 1만1000원으로 확정",neutral
6582,와이팜,와이팜 통신용 단말기 RF FEM 제조 국내 유일 전문기업,neutral
6583,와이팜,제2의 SK바이오팜 누가 될까? 이번 주 2개 기업 청약 관심,neutral
6584,와이팜,[마켓인사이트]일반청약 '핫위크'…투자자들 관심 쏠려,neutral
6585,와이팜,SK바이오팜 효과 공모주펀드로 뭉칫돈,negative
6586,와이팜,"(뭉칫돈 몰리는 공모주)'하늘의 별따기' 공모주 배정, 증시급락땐 손실 우려",negative
6590,와이팜,에이치엠씨아이비4호·이엔드디·와이팜 등 일반청약,neutral
6591,와이팜,공모주 ‘단맛’ 본 동학개미들…”조금 비싸도” 과감한 베팅,neutral
6592,영림원소프트랩,"[주목!e기업]영림원소프트랩 ""한국 넘어 아시아 1등 ERP 기업 노린다""",neutral
6593,영림원소프트랩,"8월 첫 공모주 영림원소프트랩, ""해외로 무대 넓힌다""",neutral
6596,영림원소프트랩,자금 몰리는 공모시장…미끄럼 탄 상장도,neutral
6598,영림원소프트랩,[시그널] 구주매출에 발목 잡혔나···브랜드엑스코퍼레이션 수요예측 부진,negative
6599,영림원소프트랩,"카카오게임즈, 2만원대 공모가 '가닥'…IPO 흥행 겨냥",neutral
6600,영림원소프트랩,"[더벨]미래대우, 최다 상장 도전…IPO본부 ""바쁘다 바빠""",neutral
6601,영림원소프트랩,'ERP 플랫폼' 영림원소프트랩 3일부터 청약,neutral
6603,영림원소프트랩,1000대1도 초대박인데 3039대1까지…돈 몰리는 공모시장,neutral
6605,이루다,"“무조건 더블”…돈 되는 공모주, 이번주는 이루다·한국파마",neutral
6606,이루다,AI전화부터 AI교육까지 각 분야별 대표 서비스들 공식 런칭 앞두고 베타 서비...,neutral
6608,이루다,[영업이익 강소기업] (4) 브랜드엑스코퍼레이션 | 젝시믹스·휘아…‘돈 버는...,neutral
6609,이루다,취미로 작곡한 지 6개월... TV에 제 곡이 나옵니다,neutral
6610,이루다,[ 2021 수시 입학정보 ] 유원대학교,neutral
6613,영림원소프트랩,영림원소프트랩 공모가 1만1천500원…경쟁률 1천269대 1,neutral
6614,영림원소프트랩,"영림원소프트랩, 공모가 상단 1만1500원 확정…8월 3~4일 청약",neutral
6615,영림원소프트랩,영림원소프트랩 공모가 1만1500원 확정··· 경쟁률 1269.3대 1 기록,neutral
6616,영림원소프트랩,"영림원소프트랩, 공모가 1만1500원 확정…내달 3~4일 청약",neutral
6617,영림원소프트랩,"영림원소프트랩, 공모가 상단 11500원 확정…내달 3~4일 청약",neutral
6618,영림원소프트랩,"영림원소프트랩, 공모가 1만1500원 확정…내달 12일 상장 예정",neutral
6619,영림원소프트랩,"영림원소프트랩, 공모가 1만1500원 확정…수요예측 1269대 1",neutral
6620,영림원소프트랩,"영림원, 희망 공모가 상단 1만1500원 확정",neutral
6621,영림원소프트랩,"영림원소프트랩, 공모가 상단 1만1500원 확정",neutral
6623,이루다,알짜 공모주 줄줄이 청약..이루다·한국파마 사볼까,neutral
6624,이루다,이루다 27~28일 일반청약…한국파마는 29~30일,neutral
6626,이루다,[바스리] AI 챗봇 '루다'와 랜선 친구가 됐다,neutral
6627,이루다,"익산시청소년상담복지센터, 청소년 위한 자격증심화과정 프로그램 진행",neutral
6628,이루다,"익산시, 학교 밖 청소년 꿈의 날개를 펼치다",neutral
6629,이루다,이루다 코스닥 상장 이루다,neutral
6630,이루다,[위클리 마켓] SK이노베이션·네이버 2분기 실적 발표,neutral
6631,이루다,[철학과 행복상속] 아메리칸 드림 '케네디가(家) 이야기'㊤,neutral
6632,이루다,"[특별기고] 세계인의 즐거움, 축제 속으로",neutral
6633,영림원소프트랩,[ERP 혁신②] 격전지로 부상하는 '클라우드 ERP ',neutral
6634,영림원소프트랩,"[더벨][Weekly Brief]'첫 주유소 리츠' 코람코에너지플러스, IPO 수요예측 출...",neutral
6635,영림원소프트랩,"[마켓인사이트]영림원소프트랩, 수요예측 경쟁률 1269대1...공모가 1만1500원",neutral
6636,영림원소프트랩,"[IPO]8부 능선 넘은 영림원소프트랩…""오버행 물량은 부담""",negative
6637,영림원소프트랩,영림원소프트랩 시스템이 일하면 회사가 잘 돌아갑니다,positive
6638,영림원소프트랩,"'얼마에요' 아이퀘스트, IPO 본격화…9월 예심청구",neutral
6639,셀레믹스,셀레믹스·아이디피 이번주 공모주 청약… '잭팟' 될까,neutral
6642,셀레믹스,"[친절한 금ㆍ자씨] 바이오팜 놓쳤다? 공모주 청약, 아직 기회는 있다",neutral
6645,셀레믹스,"셀레믹스·아이디피, 이번주 공모주 청약",neutral
6646,영림원소프트랩,[오늘의 증시] 현대글로비스ㆍ현대위아ㆍ에이원알폼,neutral
6647,셀레믹스,"[마켓인]셀레믹스, 공모가 2만원…희망밴드 최상단",neutral
6648,셀레믹스,"셀레믹스, 코스닥 공모가 2만원 확정…수요예측 1203대 1",neutral
6649,셀레믹스,"유전자 분석업체 셀레믹스, 공모가 밴드상단 2만원 확정",neutral
6650,셀레믹스,"셀레믹스, 공모가 2만원 확정…청약 10~11일",neutral
6651,셀레믹스,21일 코스닥 상장 앞둔 셀레믹스…공모가 2만원 확정,neutral
6652,셀레믹스,"셀레믹스, 코스닥 공모가 상단 2만원 확정",neutral
6653,셀레믹스,"셀레믹스,공모가 공모밴드 상단 2만원 확정-8월 코스닥 상장",neutral
6654,셀레믹스,"셀레믹스, 코스탁 공모가 2만원 확정…10∼11일 공모주 청약",neutral
6655,셀레믹스,"[마켓인사이트]셀레믹스, 수요예측 경쟁률 1203대1...공모가 2만원",neutral
6656,셀레믹스,"셀레믹스, 2만원으로 공모가 확정",neutral
6657,셀레믹스,"셀레믹스, 수요예측 결과 공모밴드 상단인 2만원 확정",neutral
6658,셀레믹스,"셀레믹스, 공모밴드 상단 2만원으로 공모가 확정",neutral
6659,셀레믹스,"셀레믹스, 공모가 2만원 확정..""264억 조달""",neutral
6660,셀레믹스,[공모주] 셀레믹스 DNA를 잘 다루는 소재 기술기업,neutral
6661,셀레믹스,"[더벨]셀레믹스, 수요예측 대성공…'심사숙고' 전략 통했다",positive
6662,셀레믹스,"""SK바이오팜 처럼 대박 가능성""...셀레믹스 공모가 희망밴드 2만원 확정",neutral
6663,셀레믹스,"셀레믹스, 코스닥 공모가 2만원 확정…'바이오 소재 해외 사업 확대 및 연구개...",positive
6664,셀레믹스,"[이데일리N] 거래소, 신라젠 상장폐지 심의 미뤄…“9월 주총 이후 결정” 外",neutral
6665,셀레믹스,'씨젠 효과' 셀레믹스·'수급' 아이디피 청약..기대감↑,positive
6666,셀레믹스,하반기 상장 바이오 3총사 ‘한국파마·셀레믹스·이오플로우’ 어떤 회사?,neutral
6667,셀레믹스,"상장 예고한 바이오기업들 ""기대 반 부담 반""",negative
6668,셀레믹스,"[더벨]IPO 돌입 퀀타매트릭스, 최대 853억 조달",neutral
6669,셀레믹스,"공모 평균 경쟁률 2500대1… ""투자열기 연말까지 간다""",neutral
6670,티에스아이,[흥국증권 공모주] 티에스아이 이번에는 2차전지 믹싱장비 기업,neutral
6671,티에스아이,"[특징주] 티에스아이 19,400원, 6일 9시 5분 등락률 6.59%",neutral
6672,티에스아이,뜨거워진 공모주 시장...다음 타자에 청약 자금 쏠릴까,neutral
6674,솔트룩스,"솔트룩스, 공모청약 경쟁률 953.53대 1…23일 코스닥 상장",neutral
6676,솔트룩스,공모주에 꽂힌 개미들...외인·기관 물량 다 받는다,neutral
6678,솔트룩스,공모주 청약 열풍 계속... 티에스아이 1621대1,neutral
6679,솔트룩스,"""1600대1 넘는, 저세상 경쟁률"" 2차전지·제약 공모시장 '활활'",neutral
6680,솔트룩스,솔트룩스·티에스아이·엠투아이코퍼레이션·에이프로·이지스밸류플러스리츠...,neutral
6682,솔트룩스,코로나19에 IPO 설명회도 '비대면' 확산,neutral
6683,솔트룩스,공모주시장도 '부익부 빈익빈'…바이오·2차전지에만 쏠렸다,neutral
6684,신도기연,"[주목!e스몰캡]신도기연, 中 LCD·OLED 패권 장악은 '기회'",neutral
6685,신도기연,"'OLED장비 개발기업' 신도기연, 코스닥 공모 955대 1 기록…증거금 1.9조",neutral
6686,신도기연,"신도기연, 공모가 1만6000원 확정…26일까지 청약 실시",neutral
6687,신도기연,"신도기연, 공모가 최상단 1만6000원 확정",neutral
6688,신도기연,IPO發 30조 '머니 무브'…증시 버팀목 되나,positive
6689,신도기연,SK바이오팜 열풍 잇는다… 빅히트·교촌 등 줄줄이 상장 대기,neutral
6690,신도기연,SK바이오팜 놓쳤다면… ‘빅히트 IPO’ 노려라,neutral
6694,신도기연,신도기연 일반 청약 경쟁률 955대 1…증거금 2조원 몰려,neutral
6695,신도기연,[시그널] SK바이오팜 31조 청약 환불효과?···위더스제약·신도기연 청약 흥...,neutral
6696,신도기연,(오늘의 재테크)SK바이오팜 청약환불금 붙잡을 공모 둘,neutral
6698,신도기연,SK바이오팜 놓친 투자자가 주목할 하반기 IPO 유망주는?,neutral
6699,신도기연,[시그널] SK바이오팜 청약 열풍에···신규 공모에도 ‘2.7조’ ‘2조’ 뭉칫...,negative
6700,신도기연,공모주 청약에 ‘조 단위’ 청약증거금,neutral
6701,신도기연,"소마젠 공모가 1만1000원, 수요예측 경쟁률 69대 1",neutral
6704,신도기연,놓칠 수 없는 한 주 온다…'SK바이오팜' 공모가 4만9000원,neutral
6706,신도기연,(오늘의 재테크)새내기주 달아오른다…SK바이오팜 효과?,neutral
6707,신도기연,"신도기연, 공모가 1만6000원 확정…25~26일 청약",neutral
6708,신도기연,"신도기연, 공모가 1만6000원…희망밴드 최상단 확정",neutral
6709,신도기연,"OLED 장비개발 업체 신도기연, 공모가 1.6만 확정",neutral
6710,신도기연,"신도기연, 공모가 1만6000원 확정…7월 초 상장",neutral
6711,신도기연,신도기연 공모가 상단 1만6천원 확정…경쟁률 1천273대 1,neutral
6712,신도기연,"신도기연, 공모가 상단 1만6000원 확정…“경쟁률 1273대 1”",neutral
6713,신도기연,"신도기연, 공모가 최상단 1만6000원 확정",neutral
6714,신도기연,"신도기연, 공모가 1만6000원…희망밴드 최상단",neutral
6717,티에스아이,IPO 슈퍼위크…티에스아이 등 7社 일반청약,neutral
6719,티에스아이,대박 공모주 또 나올까..제놀루션 등 줄줄이 청약,neutral
6720,티에스아이,SK바이오팜이 띄운 IPO…2차 전지가 '묻고 더블로',neutral
6721,에이프로,"[IPO]에이프로, 이달 상장...""2차 배터리 시장 선도할 것""",positive
6722,티에스아이,"[알려株] 티에스아이, 2차전지 차세대 믹서 생산",neutral
6723,티에스아이,뜨거운 2차전지 공모시장…SK바이오팜도 제쳤다,neutral
6725,티에스아이,SK바이오팜이 달군 IPO시장…상장 주관사 1위 경쟁 뜨겁다,neutral
6727,티에스아이,“‘에이프로’ 공모주 1583대 1… 청약했지만 1주도 못받아”,neutral
6728,티에스아이,"[더벨]알짜 게임사 '미투젠', 공모가는 바겐세일 수준",neutral
6729,에이프로,"에이프로, 코스닥 공모가 2만1600원 확정… 희망가 밴드 최상단",neutral
6730,에이프로,"[알려株] 에이프로, 2차전지 후공정의 핵심을 만든다",neutral
6731,에이프로,[주목 K기업] 'K 배터리' 이끄는 원천기술 중소기업,neutral
6732,에이프로,첫 아파트리츠 경쟁률 2.6대1,neutral
6733,에이프로,"바이오·2차전지? 이번엔 AI…솔트룩스 ""이제부터 돈 번다""",neutral
6734,에이프로,SK바이오팜·테슬라 인기... 7월 배터리株 IPO도 흥행할까,positive
6735,에이프로,"SK바이오팜 날자 옵티머스가…NH투자증권 정영채 ""도의·법리 괴리""",neutral
6737,에이프로,"""제2의 SK바이오팜 찾자""…공모주에 몰리는 개미들",negative
6738,에이프로,"""물 들어올때 배 띄워라""...코로나에도 하반기 IPO기업들 '몰려'",neutral
6739,솔트룩스,"[알려株] 솔트룩스, 인공지능과 빅데이터 '올인'",neutral
6740,솔트룩스,“‘에이프로’ 공모주 1583대 1… 청약했지만 1주도 못받아”,neutral
6742,솔트룩스,SK바이오팜이 달군 IPO시장…상장 주관사 1위 경쟁 뜨겁다,neutral
6743,솔트룩스,기업설명회도 언택트 바람… 코로나19가 바꾼 IPO 풍경,neutral
6745,솔트룩스,SK바이오팜 등...코로나19에 IR회사 유튜브 통해 중계,neutral
6746,솔트룩스,코로나19가 바꾼 IPO…기업 투자설명회도 '비대면',neutral
6747,솔트룩스,"기업설명회도 언택트, 코로나19가 바꾼 IPO 기업설명회",neutral
6749,티에스아이,"[IPO레이더]티에스아이, 코스닥 이전상장…“글로벌 2차전지 믹싱 시스템 기업...",neutral
6750,티에스아이,SK바이오팜·테슬라 인기... 7월 배터리株 IPO도 흥행할까,positive
6751,티에스아이,"""물 들어올때 배 띄워라""...코로나에도 하반기 IPO기업들 '몰려'",neutral
6752,에이프로,공모주 청약 열풍... 에이프로 경쟁률 1582대1(종합),neutral
6753,에이프로,에이프로 공모 청약 4.7조원 몰려…경쟁률 1천583대 1,neutral
6754,에이프로,"[마켓인사이트]에이프로, 공모가 2만1600원 확정…희망가 밴드 최상단",neutral
6755,에이프로,에이프로 공모 청약 4.7조원 몰렸다,positive
6756,에이프로,[메리츠증권 공모주] 에이프로 IPO노트,neutral
6757,에이프로,[미리보는 이데일리신문]종부세 단번에 두배,neutral
6759,에이프로,"SK바이오팜 상장주관 NH투자증권, SK아이이테크놀로지는 왜 놓쳤나",negative
6760,에이프로,[장외시황] 현대카드 1만4350원(-2.71%)ㆍ메디오젠 2만500원(+2.50%),neutral
6761,에이프로,변동성 장세에 필요한 투자업종 '2차전지',neutral
6762,신도기연,"[더벨]소마젠, 해외 특례상장 '1호' 도전…바이오·소부장 출격",neutral
6763,에이프로,SK바이오팜 다음타자는? 2차전지 에이프로 등 공모 잇따라,neutral
6764,에이프로,'2차전지 설비社' 에이프로 8~9일 청약,neutral
6766,에이프로,SK바이오팜이 띄운 '공모주 열기' 이어가나,positive
6767,에이프로,일반 투자자에게 '그림의 떡' 공모주 투자...방법과 주목받는 종목은,neutral
6768,에이프로,"SK바이오팜 청약환불 30조 어디로? ""신규공모주 수혜""",positive
6769,티에스아이,"2차전지 제조장비 업체 티에스아이, 22일 코스닥 이전 상장",neutral
6770,티에스아이,"티에스아이 ""IPO 통해 글로벌 2차전지 믹싱 장비 대표기업 성장 자신""",positive
6771,티에스아이,"[포토] 티에스아이, 글로벌 2차전지 믹싱 전문기업으로 도약할 것",positive
6772,티에스아이,"[IPO]티에스아이, 이달 코스닥 입성...""글로벌 2차전지 믹싱 장비 기업 도약""",positive
6773,티에스아이,"2차전지 제조장비 업체 티에스아이, 22일 코스닥 이전 상장",neutral
6774,티에스아이,[포토] 코스닥 상장에 따른 성장 계획 밝히는 표인식 티에스아이 대표,neutral
6775,티에스아이,"[IPO 기자간담회] 2차전지 ‘기대주’ 티에스아이, 코스닥 상장",neutral
6776,티에스아이,[더벨]SK바이오팜 열기 잇자…IPO 수요예측 최다 등판,neutral
6777,티에스아이,불붙은 공모시장…2차전지 관련주 줄줄이 입성,neutral
6778,티에스아이,"코스닥 입성 앞둔 에이프로, 공모주 청약 8~9일 예정",neutral
6779,티에스아이,"티에스아이, 공모가 1만원 확정…밴드 상단 초과",neutral
6780,티에스아이,"""역시 2차전지"" 티에스아이, 수요예측 '1,284대 1' 최고 경쟁률...공모가 1만...",positive
6781,티에스아이,"[마켓인사이트] 티에스아이, 수요예측 경쟁률 1284 대 1…올 들어 최고",positive
6782,티에스아이,"티에스아이, 공모가 1만 원 확정…밴드 상단 초과",neutral
